Parent,Child
202779,1085645
202779,1085646
202779,1085647
202779,1085657
202779,1085658
202779,544637
202779,1085687
202779,1085688
202779,1085689
202779,1085690
202779,1085691
202779,1085692
202779,1085693
202779,1085694
202779,1085695
202781,569810
202781,94570
202781,1186802
202781,209183
202783,366688
202783,209061
202783,209062
202783,364652
202783,1872467
202783,1169333
202783,1169334
202783,1169335
202783,571448
202783,1169336
202783,1872470
202783,213115
202783,210972
202783,569693
202783,569694
202791,755298
202791,565059
202791,152772
202791,566052
202791,756806
202791,1857603
202791,1857606
202791,1182538
202791,108396
202791,1182540
202791,564526
202791,1182541
202791,1182542
202791,201907
202791,367700
202791,366687
202794,1181856
202794,1181857
202794,150883
202794,385865
202794,201995
202794,2109136
202794,564849
202794,569105
202794,380947
202794,208407
202794,566075
202794,1181855
202795,206880
202795,567682
202795,206883
202795,567685
202795,1168397
202795,1168398
202795,206902
202795,366231
202795,567704
202796,208417
202796,208421
202796,569101
202796,208403
202796,569114
202796,1171637
202796,1171638
202796,1171640
202796,369243
202796,366107
202796,569118
202807,824000
202807,824001
202807,824002
202807,1180163
202807,1180164
202807,1180165
202807,876427
202807,876428
202807,876429
202807,876431
202807,876432
202807,876433
202807,823996
202807,823998
202807,1180159
202808,563138
202808,201027
202808,105283
202808,563139
202808,102790
202808,201031
202808,102791
202808,1180168
202808,1180169
202808,564011
202808,1180172
202808,565650
202808,402966
202808,565654
202808,402969
202813,207106
202813,207107
202813,207108
202813,207112
202813,368780
202813,566044
202813,566046
202813,566047
202813,201898
202813,201900
202813,201901
202813,1168176
202813,1168177
202813,1168178
202813,564027
202813,564028
202813,403145
202813,403147
202813,567900
202813,105327
202813,105328
202816,1185408
202816,1185409
202816,1185410
202816,1185411
202816,212810
202816,212844
202816,1732366
202816,197552
202816,1732369
202816,94035
202816,572915
202816,212821
202816,565430
202816,366488
202816,572889
202816,486331
202816,212957
202816,572895
202817,835909
202817,363942
202817,835911
202817,1181672
202817,1181673
202817,1181674
202817,366479
202817,835897
202817,835899
202817,835900
202817,835901
202818,367947
202818,1169878
202818,1169879
202818,565947
202818,201567
202826,545186
202826,545187
202826,545188
202826,833162
202826,833163
202826,833164
202826,1177773
202826,1177774
202826,1177775
202826,1177776
202826,152854
202826,385979
202828,1359880
202828,762896
202828,762897
202828,1359512
202828,1734178
202828,1359782
202828,1169832
202828,572338
202828,573247
202828,1360328
202828,1360078
202828,762831
202828,762832
202828,762833
202828,996559
202828,762835
202828,762836
202828,1360084
202828,762838
202828,762839
202828,1360209
202828,1360467
202828,762842
202828,762843
202828,1360348
202828,1360472
202828,762847
202828,762849
202828,763489
202828,762851
202828,762852
202828,762858
202828,762859
202828,1359599
202828,1360378
202828,762867
202828,762868
202828,762874
202828,762875
202829,727649
202829,1185122
202829,1736132
202829,543751
202829,847245
202829,847247
202829,847348
202829,1360278
202829,1359514
202829,849851
202829,1360221
202829,727646
202830,362629
202830,542439
202830,1736298
202830,1736299
202830,1736301
202830,730609
202830,1736313
202830,897044
202830,1184756
202830,796918
202830,568569
202830,207836
202831,1735489
202831,1735490
202831,1735492
202831,1735495
202831,1735496
202831,1735498
202831,1735501
202831,1735502
202831,1735537
202831,992403
202831,1735539
202831,1179383
202831,568568
202831,568571
202831,806972
202831,1360190
202834,1182568
202834,206798
202834,206800
202834,94001
202834,94002
202834,567607
202834,567609
202835,284545
202835,212837
202835,572908
202835,366160
202835,702357
202835,702358
202835,384503
202835,1296952
202835,1184762
202835,574973
202841,1181250
202841,1181251
202841,104045
202841,368538
202841,563485
202842,568597
202842,207894
202842,207864
202842,362265
202842,1171131
202842,365784
202843,103664
202843,1175217
202843,385432
202843,563383
202844,1548723
202844,1548724
202844,365822
202844,1185239
202845,365832
202845,209002
202845,569642
202845,1185240
202851,206854
202851,206856
202851,567659
202851,567660
202851,1182227
202851,1182228
202851,632280
202856,566711
202856,93789
202856,1736855
202856,1736856
202856,1736857
202856,1181788
202856,205821
202858,103584
202858,1172257
202858,151010
202858,362179
202858,564898
202858,385428
202858,563359
202859,574401
202859,365730
202859,367493
202859,261159
202859,261163
202859,574411
202859,261169
202859,365457
202859,362355
202859,1180919
202859,261176
202860,574402
202860,261160
202860,261165
202860,365455
202860,362354
202860,1184406
202862,685572
202862,685573
202862,685574
202862,685575
202862,685576
202862,685577
202862,685578
202862,1737232
202862,1737235
202862,1737239
202862,1737243
202862,706460
202862,706461
202862,1737245
202862,1737247
202862,2109115
202862,748741
202862,748742
202862,748743
202862,748744
202862,748745
202862,748746
202862,748747
202862,748748
202862,748749
202862,748750
202862,882531
202862,882533
202862,882534
202862,882535
202862,882536
202862,1172329
202862,1172330
202862,1172331
202862,1172332
202862,1172333
202862,1737579
202862,1737582
202866,568071
202866,565657
202866,381082
202866,565660
202866,565663
202866,565666
202866,92719
202866,207287
202866,207290
202866,201040
202866,201043
202866,201046
202866,201049
202866,845018
202866,687202
202866,687203
202866,687204
202866,687209
202866,687210
202866,687211
202866,1169007
202866,1169008
202866,1169010
202869,605729
202869,605730
202869,106371
202869,1176962
202869,564325
202869,1176963
202869,370376
202869,754766
202869,543920
202877,1085713
202877,1085714
202877,2168082
202877,2168083
202877,1296664
202877,2168096
202877,1085729
202877,1085730
202877,2168097
202877,1085732
202877,1085733
202877,380838
202877,1085734
202877,2168099
202877,1085737
202877,1085738
202877,1085739
202877,1085740
202877,1085742
202877,1085743
202877,1085744
202877,1085746
202877,1085747
202877,1085748
202877,1085751
202877,1085752
202877,1085755
202877,1085756
202877,365675
202877,93041
202877,93042
202877,93043
202877,93044
202877,1170041
202877,1170042
202877,1170043
202877,1170044
202878,1176327
202878,1359596
202878,1085806
202878,1085807
202878,746204
202886,1000128
202886,1000132
202886,1000133
202886,566060
202886,365613
202886,1359824
202886,791057
202886,1738616
202886,1738613
202886,1173112
202886,1000154
202886,201949
202886,1000127
202887,1174688
202887,202049
202887,202050
202887,202051
202887,1036867
202887,379589
202887,379590
202887,1036869
202887,1174689
202887,1174690
202887,1036860
202887,1036861
202887,202047
202888,563204
202888,1182475
202888,1182476
202888,1182477
202888,1182478
202888,1036834
202888,108075
202888,1000123
202888,1000124
202888,102974
202888,1036863
202888,202048
202888,1036864
202888,202052
202888,202053
202888,1036868
202888,379591
202888,379592
202888,1000138
202888,1000139
202888,93902
202888,1000144
202888,1000145
202890,1173058
202890,368878
202890,1000119
202890,1000120
202890,1173052
202891,92291
202891,1173753
202891,1000136
202891,1000137
202891,1173754
202891,1000142
202891,1000143
202891,1000121
202891,1000122
202896,105472
202896,208513
202896,566150
202896,211975
202896,566151
202896,1729189
202896,1729190
202896,1185836
202896,1185837
202896,1185838
202896,1185839
202896,208949
202896,150840
202896,202301
202896,202302
202896,404550
202896,564825
202896,576487
202896,688241
202896,688242
202896,569203
202896,569595
202896,369405
202899,1181776
202899,564659
202899,380965
202899,108941
202908,845060
202908,1182471
202908,1182472
202908,1182473
202908,746762
202908,746763
202908,1182474
202908,368151
202908,1360292
202908,213799
202908,213800
202908,573621
202908,630209
202908,756425
202908,573643
202908,746188
202908,573645
202908,573646
202908,746189
202908,754900
202908,2108250
202908,795356
202908,562914
202908,2108268
202912,1158021
202912,353488
202912,378769
202912,385876
202912,261717
202912,385976
202931,563113
202931,208556
202931,94316
202931,208557
202931,569233
202931,569234
202931,102740
202931,1178490
202939,1173167
202939,381008
202939,1173168
202939,977331
202939,141951
202941,201353
202941,998673
202941,998677
202941,998681
202941,92089
202941,1176386
202941,1176387
202941,1176390
202941,884174
202941,884175
202941,977365
202941,884186
202941,2268635
202941,884187
202941,2268636
202941,2268637
202941,884190
202941,884191
202941,2268638
202941,2268640
202941,2268641
202941,2268643
202941,2268644
202941,2268646
202941,381032
202942,1012454
202942,1012455
202942,1012456
202942,1012457
202942,94058
202942,1012458
202942,1724806
202942,1724807
202942,1724808
202942,1724809
202942,1724810
202942,1724881
202942,1724883
202942,1178964
202942,1724885
202942,1725175
202942,1725176
202942,1725177
202943,706018
202943,856611
202943,856612
202943,856561
202943,856562
202943,1181885
202943,1181886
202946,565249
202946,104874
202946,104876
202946,1182733
202946,1182734
202946,1182735
202946,381136
202946,364373
202946,153366
202946,563797
202946,563798
202952,1184160
202952,213510
202952,366439
202952,540367
202952,540368
202952,540369
202952,1184699
202953,563142
202953,1863367
202953,1184712
202953,755273
202953,756778
202953,201867
202953,366732
202953,201868
202953,207436
202953,1184713
202953,1184714
202953,1184715
202953,566037
202953,566038
202953,1863368
202954,755274
202954,366731
202954,564012
202954,564013
202954,105294
202954,105295
202954,564014
202954,756779
202954,1184731
202954,1184732
202954,1184733
202955,368800
202955,567810
202955,567812
202955,1185925
202955,207014
202955,1185926
202955,207016
202955,1185927
202955,1740944
202955,1740947
202955,1010653
202955,1010654
202959,1001005
202959,1001006
202959,1000914
202959,1000915
202959,369271
202959,1184765
202959,1184766
202960,1178354
202960,569171
202960,369236
202960,1178355
202960,208479
202961,1295763
202961,705972
202961,705973
202961,753460
202961,753461
202961,753462
202961,753468
202961,753469
202961,565438
202961,565439
202961,1178945
202961,1178946
202961,1178947
202961,1178948
202961,200789
202961,200790
202961,1039961
202961,1039962
202961,1039963
202961,1039964
202961,1039965
202961,404186
202961,576245
202962,386176
202962,565542
202962,1183697
202962,1183698
202962,200893
202963,1732888
202963,861713
202963,861715
202963,1732889
202964,1182661
202964,1182662
202964,1182663
202964,1182664
202964,542377
202964,542378
202964,542379
202964,1086937
202964,105230
202964,540719
202964,1086934
202964,1086935
202964,1086936
202964,756985
202964,1086938
202964,366205
202964,755486
202966,542855
202966,542856
202966,542857
202966,542860
202966,542861
202966,201614
202966,201615
202966,402977
202966,1179185
202966,1179186
202966,1149621
202966,1149622
202966,1149624
202966,1149627
202966,542801
202966,542966
202966,542967
202966,542972
202966,844926
202967,564738
202967,385713
202967,1187155
202967,1187156
202967,141949
202968,211846
202968,1181003
202968,1181004
202968,572175
202968,367632
202970,201824
202970,201825
202970,201827
202970,572708
202970,566021
202970,566022
202970,566023
202970,670087
202970,363497
202970,1187758
202970,1187759
202970,1187760
202970,581585
202970,581586
202970,1187761
202970,572667
202970,366588
202972,1297091
202972,567430
202972,206605
202972,94516
202972,1187896
202972,1187897
202972,1855386
202972,1855387
202973,569152
202973,569153
202973,366274
202973,569154
202973,208455
202973,208456
202973,208457
202973,208458
202973,1176447
202973,1176446
202973,569151
202975,205604
202975,861061
202975,201831
202975,1186249
202975,1186250
202975,1186251
202975,1649417
202975,366193
202975,1650001
202975,1650033
202975,702295
202975,702296
202975,1652124
202976,790412
202976,854802
202976,854803
202976,369846
202976,491344
202976,855634
202976,855635
202976,1187416
202976,1187417
202976,1187418
202976,855900
202976,1187421
202976,855907
202976,855658
202976,855659
202976,855661
202976,855665
202976,752882
202976,855666
202976,855927
202976,855928
202978,1187008
202978,565505
202978,568866
202978,1187009
202978,208140
202978,369268
202978,200857
202978,200859
202978,565503
202981,366240
202981,565633
202981,1187042
202981,1187043
202981,1187044
202981,565989
202981,201737
202981,755357
202981,756862
202982,1860481
202982,1860482
202982,1180259
202982,1860484
202982,1860486
202982,564974
202982,362932
202982,151284
202982,1001406
202983,152960
202983,363386
202983,1182840
202983,565127
202985,363129
202985,566034
202985,1172963
202985,201860
202986,363143
202986,568560
202986,207827
202986,568563
202986,207830
202986,1182461
202987,1175288
202987,362601
202987,1047510
202987,1047511
202988,309888
202988,309889
202988,575108
202988,575109
202988,208135
202988,208137
202988,208141
202988,104206
202988,755982
202988,568860
202988,568861
202988,568863
202988,1441567
202988,568867
202988,1175613
202988,1175614
202988,1175615
202988,367682
202988,1175618
202988,1743560
202988,1743563
202988,1743567
202988,563545
202988,1490916
202988,757093
202989,835914
202989,835915
202989,368876
202989,1175640
202989,1175641
202990,563884
202990,206382
202990,105038
202990,206386
202990,567220
202990,567224
202990,368920
202990,1175642
202990,1175643
202991,104218
202991,104221
202991,205726
202991,205732
202991,287524
202991,93101
202991,565450
202991,564684
202991,565458
202991,1175645
202991,566621
202991,1175646
202991,563552
202991,200801
202991,563551
202991,1175647
202991,1175648
202991,368487
202991,200809
202991,121073
202991,562940
202993,362571
202993,105615
202993,105616
202993,1166065
202993,564123
202993,564124
202994,564080
202994,105553
202994,105554
202994,564081
202994,1166066
202994,1166067
202994,368349
202996,573583
202996,793751
202996,793754
202996,793756
202996,368166
202996,805678
202996,805679
202996,1177390
202996,1177391
202996,1177392
202996,1177393
202996,1666619
202996,1666620
202996,1666621
202996,1666623
202996,1666629
202996,1666633
202996,403150
202996,566100
202996,566102
202996,213725
202996,202109
202996,202111
202998,367620
202998,1179157
202998,1179158
202998,865559
202998,865560
202998,865561
202998,865562
202998,366234
202998,865563
202998,865565
202998,865564
202998,865566
202998,211498
202998,567619
202998,564181
202998,564182
202998,206812
202998,105825
202998,105826
202998,105827
202998,571883
202999,369510
202999,565928
202999,1179662
202999,566639
202999,201520
202999,1179663
202999,379574
202999,205751
203000,1183808
203000,1183809
203000,366114
203000,860226
203000,860227
203000,368875
203000,885110
203000,885111
203000,860216
203000,860217
203000,1183807
203000,860222
203000,860223
203001,103169
203001,362722
203001,903844
203001,903845
203001,903848
203001,369335
203001,756777
203001,903849
203001,1185040
203001,1185041
203001,903858
203001,903859
203001,1185042
203001,1185043
203001,563255
203001,687192
203002,564064
203002,366595
203002,105450
203002,579791
203002,579792
203002,1176949
203002,1176950
203003,1179802
203003,365865
203003,1179803
203003,1296268
203003,93328
203003,208311
203003,208314
203003,569019
203003,1179804
203003,569022
203004,833560
203004,566777
203004,1185677
203004,833561
203005,386208
203005,104687
203005,1180727
203005,1180728
203005,563707
203006,565571
203006,1185423
203006,1185424
203006,200922
203006,386204
203007,368611
203007,104868
203007,104869
203007,104870
203007,385714
203007,385715
203007,563794
203007,563795
203007,563796
203007,1182804
203007,1182805
203007,1182806
203007,1182807
203009,368618
203009,1184443
203009,564091
203009,1184444
203009,105565
203010,1185666
203010,1185667
203010,564077
203010,564078
203010,105550
203010,105551
203010,368542
203011,366112
203011,368743
203011,541930
203011,565996
203011,565997
203011,201747
203011,201748
203011,1176980
203011,207478
203011,1176981
203011,1176982
203012,564237
203012,564238
203012,367511
203012,608792
203012,608793
203012,564251
203012,1179303
203012,1179304
203012,1179305
203012,105898
203012,105899
203012,105900
203012,1179306
203012,105914
203012,567887
203012,93416
203012,93417
203012,835560
203012,207093
203013,1185121
203013,362821
203013,859438
203013,859439
203014,563143
203014,402472
203014,563144
203014,1178137
203014,102810
203014,102811
203015,569024
203015,200897
203015,1178211
203015,368100
203015,1178212
203015,567526
203015,568326
203015,565546
203015,207569
203015,206714
203015,208316
203016,844417
203016,844418
203016,104419
203016,104420
203016,152933
203016,1181799
203016,1181800
203016,563634
203016,563635
203016,844437
203016,565113
203016,380895
203018,756840
203018,1722904
203018,991083
203018,991084
203018,991087
203018,991088
203018,368081
203018,1171479
203018,1171477
203018,991062
203018,991063
203018,1171478
203018,1171480
203018,366711
203018,1722907
203018,991068
203018,991069
203020,1184225
203020,1184226
203020,1184227
203020,201545
203020,844363
203020,208237
203020,853007
203020,565936
203020,369265
203020,208242
203020,853008
203020,853009
203020,853010
203020,568950
203020,853011
203020,853012
203020,853013
203020,568955
203021,366758
203021,539495
203021,539496
203021,206062
203021,1174992
203021,1174993
203021,566939
203024,201541
203024,208263
203024,1185546
203024,1185547
203024,208270
203024,485198
203024,313296
203024,370032
203024,485136
203024,485137
203024,568980
203024,706551
203024,706552
203024,575193
203029,866304
203029,866305
203029,866306
203029,866307
203029,866308
203029,201734
203029,201227
203029,201228
203029,367636
203029,563866
203029,105004
203029,365997
203029,1296429
203029,94261
203029,1180854
203029,1180855
203029,1180856
203029,1180857
203029,485053
203029,402907
203029,402910
203029,565987
203029,308971
203029,308972
203029,308974
203029,565747
203029,565748
203029,575098
203029,866302
203029,866303
203054,1177416
203054,1177417
203054,366715
203054,1648763
203054,207791
203054,1648760
203054,201882
203054,201883
203054,1648767
203055,794032
203055,1185817
203055,794030
203055,794031
203056,567591
203056,1179115
203056,1178580
203056,366710
203056,206780
203057,1184540
203057,567787
203057,567788
203057,366222
203057,206991
203057,206992
203057,385171
203057,105876
203057,105877
203057,105878
203057,1184538
203057,1184539
203057,564220
203057,564221
203058,567640
203058,1187877
203058,1187878
203058,1187879
203058,564107
203058,564108
203058,206832
203058,366233
203058,105592
203058,105593
203058,362972
203139,569728
203139,369154
203139,209098
203139,1186653
203139,1186654
203154,563640
203154,385736
203154,1182392
203154,1182391
203154,104440
203159,866049
203159,2108401
203159,104531
203159,1359828
203159,1180757
203159,563674
203159,866045
203159,866046
203159,866047
203167,1170017
203167,572514
203167,1170018
203167,365892
203167,1170019
203167,366599
203167,759720
203167,759721
203167,212331
203167,212300
203167,212306
203167,212339
203167,572530
203167,637174
203167,637175
203167,572537
203167,572510
203169,565639
203169,105107
203169,105109
203169,105111
203169,105112
203169,105113
203169,365850
203169,105114
203169,563099
203169,1173531
203169,1173532
203169,366495
203169,1173533
203169,205729
203169,1173534
203169,200998
203169,205734
203169,566185
203169,203948
203169,573238
203169,369719
203169,1296054
203169,262073
203169,363070
203169,574658
203169,628676
203169,756431
203169,566609
203169,563922
203169,563924
203169,563926
203169,563927
203169,563928
203169,563929
203169,566618
203169,213339
203169,213340
203169,542299
203169,542300
203169,754905
203169,368610
203169,261222
203169,261223
203169,261224
203169,628582
203169,574454
203169,574455
203169,574456
203209,379747
203209,564820
203209,1171293
203209,150831
203219,331911
203219,1008775
203219,846358
203219,1372574
203219,1372575
203219,618527
203219,1372576
203219,1372577
203219,372134
203219,1158457
203219,1158458
203219,1158459
203219,1158460
203219,1158461
203219,1158462
203219,1158463
203219,384842
203219,384843
203219,384844
203219,384845
203219,402398
203219,402399
203219,1007588
203221,369480
203221,205521
203221,1174517
203221,1174518
203221,566423
203223,1158904
203223,1745257
203223,1745258
203223,1745259
203238,208674
203238,208675
203238,1170419
203238,1170420
203238,366263
203238,569337
203238,569338
203240,892555
203240,892556
203240,1168543
203240,1168544
203240,1303730
203240,1303731
203240,1303732
203240,892597
203240,892598
203240,1303733
203240,1303737
203240,1303738
203240,1303741
203240,1303742
203240,366919
203240,892495
203240,892496
203240,894802
203240,894803
203240,894804
203240,894805
203240,894815
203240,894816
203240,892644
203240,892645
203240,892657
203240,892658
203241,875972
203241,1167063
203241,201743
203241,201744
203241,201745
203241,201746
203241,1167064
203241,875988
203241,875959
203241,875960
203241,380958
203245,1099682
203245,1099683
203245,1173095
203245,1099688
203245,1099689
203245,1173096
203245,1173097
203245,808654
203245,808660
203251,1167624
203251,211817
203251,1167625
203251,367637
203251,572150
203253,686401
203253,686402
203253,1296428
203253,686351
203253,686352
203253,92623
203253,686419
203253,686420
203253,544533
203253,1168952
203253,1168953
203253,1168954
203257,706117
203257,106854
203257,365910
203257,1168983
203257,1168984
203262,571556
203262,211091
203262,1175254
203262,1175255
203262,705978
203263,211043
203263,1181324
203263,1181325
203263,367796
203263,571517
203273,207936
203273,369313
203273,568673
203273,207942
203273,1169702
203273,1169703
203273,568667
203275,207939
203275,568678
203275,207947
203275,1183966
203275,369308
203275,1183965
203275,568670
203276,207938
203276,568676
203276,207945
203276,568666
203276,1174811
203276,1174812
203276,568669
203276,369310
203276,207935
203279,860195
203279,1726283
203279,1175724
203279,1726284
203279,1726288
203279,897368
203281,205921
203281,205923
203281,92613
203281,1721687
203281,1721643
203281,1721658
203281,1721645
203281,566801
203281,1721652
203281,1167637
203281,566806
203281,1721685
203281,205912
203281,566809
203281,212218
203281,566811
203281,205917
203281,572441
203282,206785
203282,93319
203282,567594
203282,1179274
203282,567596
203282,1179275
203282,562903
203282,368862
203282,206783
203289,93312
203289,1178082
203289,1178083
203289,566762
203289,566765
203289,205873
203289,566769
203289,205876
203289,205880
203295,1175878
203295,1175879
203295,566761
203295,566764
203295,205872
203295,566768
203295,205875
203295,205879
203295,369373
203296,1168162
203296,1168163
203296,563154
203296,369562
203296,102845
203302,757124
203302,1180816
203302,1180817
203302,367645
203302,603554
203302,1049766
203302,1049767
203302,1049769
203302,1049770
203302,1049772
203302,1049773
203302,1049778
203302,1049779
203302,1049528
203302,1049529
203302,1049667
203302,1049668
203302,1049669
203302,1049671
203302,1049672
203302,1049674
203302,1181395
203302,1296467
203302,861679
203303,1050400
203303,364331
203303,368075
203303,1166230
203303,1166231
203303,1166232
203303,1050397
203303,1050398
203303,1050399
203313,368641
203313,575329
203313,260323
203313,206949
203313,351398
203313,567750
203313,574119
203313,858117
203313,858118
203313,1178732
203313,1178733
203313,366226
203314,210592
203314,365921
203314,364256
203314,369605
203314,1297015
203314,1167082
203314,1167083
203314,1167084
203314,571094
203314,571095
203314,571096
203314,210590
203314,210591
203320,567592
203320,368077
203320,1179118
203320,1179119
203320,206781
203321,206786
203321,370086
203321,567597
203321,1178578
203321,1178579
203322,1178576
203322,670001
203322,670002
203322,670003
203322,1178577
203323,567590
203323,1169706
203323,1169707
203323,366512
203323,206779
203328,1293863
203328,1293864
203328,1296940
203328,405974
203328,1168284
203328,1168285
203330,563652
203330,104489
203330,379824
203330,1177394
203330,1177395
203333,368322
203333,904482
203333,904483
203333,904459
203333,904460
203333,904468
203333,904469
203333,904476
203333,904477
203333,1184638
203333,1184639
203334,1296740
203334,1179145
203334,1179146
203334,1179147
203334,153836
203334,153837
203334,1179148
203334,386131
203334,386132
203334,565404
203337,563241
203337,103148
203337,368596
203337,1177689
203337,1177690
203340,565504
203340,1172238
203340,1172239
203340,386163
203340,200856
203340,200858
203340,565502
203344,866509
203344,866510
203344,1740911
203344,866512
203344,866513
203344,1740914
203344,866515
203344,866516
203344,368757
203344,1180278
203344,1180279
203344,1180280
203345,541248
203345,1855332
203345,797061
203345,1855333
203345,541192
203345,797065
203345,1855336
203345,211691
203345,207212
203345,213295
203345,366804
203345,608795
203345,608796
203345,541245
203345,1178238
203345,1178239
203347,206272
203347,206274
203347,206278
203347,206279
203347,1180943
203347,1180944
203347,567126
203347,567127
203347,366746
203347,567131
203347,567132
203350,568258
203350,368738
203350,207497
203350,1180298
203350,1180299
203350,569747
203350,209117
203354,892647
203354,369896
203354,892648
203354,894813
203354,892559
203354,892560
203354,1184943
203354,1184944
203354,892659
203354,892660
203354,894812
203354,892573
203354,892574
203355,892488
203355,892489
203355,892471
203355,892473
203355,1728794
203355,1728796
203355,1168222
203355,1729023
203356,894789
203356,892614
203356,892615
203356,894790
203356,367561
203356,1182569
203356,1182570
203356,892524
203356,892525
203356,1182571
203356,894773
203356,364086
203356,894774
203356,894810
203356,894811
203356,892636
203356,892637
203357,892673
203357,367971
203357,892580
203357,892581
203357,892583
203357,366218
203357,892590
203357,93199
203357,892591
203357,894782
203357,892626
203357,892627
203357,1184945
203357,1184946
203357,1184947
203357,894781
203357,892670
203357,892671
203358,1732000
203358,1731523
203358,1731526
203358,892651
203358,892652
203358,892532
203358,1172763
203358,1731999
203361,1175382
203361,1175383
203361,102554
203361,563035
203361,369535
203365,92965
203365,891867
203365,1172729
203365,367528
203365,1172730
203365,1172731
203365,366224
203365,206962
203365,206963
203365,567763
203365,567764
203365,567771
203365,1172732
203365,206969
203365,891866
203365,206971
203365,891865
203371,1186498
203371,1186499
203371,103081
203371,368619
203371,563226
203375,366822
203375,485128
203375,485129
203375,1186097
203375,1186098
203375,208219
203375,208223
203377,844832
203377,1186275
203377,1186276
203377,370342
203377,844815
203377,575190
203377,575388
203377,367134
203377,844831
203379,313283
203379,1186094
203379,485140
203379,485141
203379,313270
203379,1185563
203379,485149
203384,208257
203384,485134
203384,1185551
203384,1185552
203384,208273
203384,1185550
203384,208279
203384,484939
203384,484940
203384,485196
203384,485202
203384,313300
203384,94293
203384,94294
203384,208230
203384,343020
203384,208238
203384,568943
203384,568951
203387,313281
203387,366820
203387,313268
203387,485301
203387,485144
203387,1185532
203387,1185533
203388,568934
203388,575178
203388,568939
203388,844813
203388,844590
203388,844591
203388,1185522
203388,1185523
203388,575227
203388,844829
203388,367135
203389,575173
203389,313288
203389,370125
203389,575186
203389,313266
203389,1185468
203389,1185469
203393,584642
203393,581538
203393,581539
203393,406149
203393,844932
203393,1295778
203393,2262150
203393,1251373
203393,2257614
203393,1179631
203393,1179632
203393,1251377
203393,404628
203393,844855
203394,756226
203394,1173886
203394,2122628
203394,757126
203394,568903
203394,366280
203394,317771
203394,568940
203394,1173885
203394,568910
203394,313267
203394,208182
203394,485565
203394,208189
203394,485566
203394,1173887
203395,1167331
203395,1167332
203395,568902
203395,366281
203395,568909
203395,208181
203395,208188
203397,208228
203397,568941
203397,1169331
203397,1169332
203397,364157
203399,208224
203399,485131
203399,485132
203399,2122643
203399,1172054
203399,1172055
203399,313279
203401,1185536
203401,568993
203401,1185537
203401,208266
203401,575180
203401,568976
203401,94292
203401,208278
203401,568987
203401,208284
203401,313277
203403,1177280
203403,844814
203403,485178
203403,485179
203403,1177279
203405,708224
203405,708225
203405,708226
203405,1184230
203405,1184231
203405,708222
203405,708223
203406,1182497
203406,1182498
203406,370022
203406,485201
203406,208274
203406,313299
203406,485143
203411,566517
203411,566518
203411,369463
203411,205625
203411,205626
203411,1176829
203411,1176830
203414,566793
203414,566795
203414,205904
203414,205906
203414,369367
203414,1172664
203414,1172663
203415,209348
203415,366118
203415,566823
203415,569959
203415,205935
203415,566804
203415,369109
203415,1172660
203415,1172661
203415,1172662
203415,205915
203417,1173975
203417,209347
203417,569958
203417,566803
203417,369110
203417,1173974
203417,205914
203418,206424
203418,1180261
203418,362909
203418,567262
203421,362977
203421,1659279
203421,1659280
203421,1659281
203421,1659284
203421,1659285
203421,206422
203421,1172631
203421,1659288
203421,1659289
203421,567260
203422,1114499
203422,1114500
203422,1180260
203422,1659294
203422,94251
203422,206423
203422,1659290
203422,1659291
203422,1659292
203422,567261
203422,1659293
203423,568505
203423,491292
203423,844584
203423,844585
203423,93866
203423,844586
203423,1180008
203423,1180009
203423,491278
203423,491279
203423,207765
203423,568509
203423,491288
203423,207769
203423,207772
203423,207773
203423,207774
203437,1179620
203437,1179621
203437,261330
203437,368213
203437,574550
203439,1658059
203439,1658060
203439,798478
203439,798479
203439,1658062
203439,798482
203439,1360146
203439,1658066
203439,798365
203439,1166526
203441,1801254
203441,1179337
203441,831307
203441,1797852
203441,1797853
203446,1113376
203446,1174210
203446,1360326
203446,1359761
203446,1192862
203446,619318
203446,1192859
203446,1192860
203446,1113373
203446,1113374
203446,1113375
203447,569121
203447,1246622
203447,1166532
203447,1869342
203447,208424
203447,1246635
203447,619276
203447,1246636
203447,1359822
203447,1246621
203447,849821
203447,849822
203457,369667
203457,362003
203457,608661
203457,1049881
203457,363290
203457,1049882
203457,1049885
203457,1049886
203457,1049631
203457,1049632
203457,1049889
203457,1049634
203457,1049890
203457,1359523
203457,1049899
203457,1049901
203457,366257
203457,1049905
203457,1049907
203457,1049908
203457,1049910
203457,1296186
203457,369212
203457,1049919
203457,882505
203457,882506
203457,1049290
203457,1049291
203457,844365
203457,2269650
203457,2269651
203457,364116
203457,1296600
203457,1050075
203457,1050076
203457,1050078
203457,1050079
203457,1170144
203457,1050081
203457,1170147
203457,1170148
203457,1170149
203457,727528
203457,1170794
203457,362220
203457,1049724
203457,1049725
203463,368902
203463,1173137
203463,1173138
203463,567379
203463,206551
203464,368901
203464,1185388
203464,1185389
203464,567380
203464,206552
203472,748736
203472,748737
203472,748738
203472,748739
203472,748740
203472,1172714
203472,1172715
203472,1172716
203472,637550
203472,1799417
203472,1799418
203475,369927
203475,208953
203475,1184251
203475,1184252
203475,569599
203477,573920
203477,214081
203477,573922
203477,214083
203477,1184928
203477,368711
203477,1184927
203480,102752
203480,1170016
203480,363052
203480,563117
203480,563118
203480,102751
203481,362992
203481,213866
203481,1179754
203481,573711
203489,92992
203489,897699
203489,897700
203489,897735
203489,897713
